_id,PK,CCR,AGE,GENDER,RACE,MONTHNUM,DAY,YEAR,DATE,MONTHYEAR,MONTHNAME,DAYOFWEEK,TIME,NUMMIN,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,group,zone_name,ISSAMEDISTANCE
3221,1978642,16220957,28,Male,Black,11,25,2016,25-Nov-16,Nov-16,November,Sunday,00:12:00,12,"Eckert ST & Cake WY Pittsburgh, PA 15212",2701 Simple Assault. / 2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 2706 Terroristic Threats. / 3304 Criminal Mischief. / 3733 Fleeing or Attempting to Elude Police Officer / 3743 Accidents Involving Damage to Attended Veh. or Property,"1500 Block Brighton PL Pittsburgh, PA 15233",California-Kirkbride,1,2507,6,1,-80.01651556,40.45651505,20-29,North Side,0
3176,1978586,16221010,27,Female,Black,11,25,2016,25-Nov-16,Nov-16,November,Thursday,02:10:00,130,"Race ST & Collier ST Pittsburgh, PA 15208",3925 Receiving Stolen Property.,"RACE ST & Collier ST ALLEGHENY COUNTY, PA 15208",Outside City,OSC,5599,9,2,-79.89133362,40.45784845,20-29,Outside City,0
3241,1978662,16221371,23,Female,Black,11,25,2016,25-Nov-16,Nov-16,November,Saturday,19:04:00,1144,"Perrysville AV & Federal ST N Pittsburgh, PA 15212",4303 General Lighting Requirements. / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"Perrysville AV & Federal ST Pittsburgh, PA 15212",Central North Side,1,2503,6,1,-80.00875585,40.46119037,20-29,North Side,0
2906,1978230,15244927,19,Female,Black,11,25,2016,25-Nov-16,Nov-16,November,Sunday,22:06:00,1326,"100 Block Ruth ST Pittsburgh, PA 15211",2701 Simple Assault. / 4304(a)(1) Endangering Welfare of Children.,"5100 Block Hillcrest ST Pittsburgh, PA 15224",Garfield,5,1017,9,2,-79.94187888,40.46849763,10-19,East End (North),0
3215,1978636,16220142,56,Male,White,11,25,2016,25-Nov-16,Nov-16,November,Monday,17:46:00,1066,"2800 Block Arlington AV Pittsburgh, PA 15210",9093 Indirect Criminal Contempt,"100 Block Kirk AV Pittsburgh, PA 15210",Carrick,3,2904,4,4,-79.97825424,40.38589174,50-59,South Side,0
2909,1978233,16046393,38,Male,White,11,25,2016,25-Nov-16,Nov-16,November,Wednesday,12:00:00,720,"900 Block 2nd AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 7512 Criminal Use of Communication,"800 Block E Warrington AV Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.99357756,40.42153188,30-39,South Side,0
3076,1978439,16202693,25,Male,White,11,25,2016,25-Nov-16,Nov-16,November,Tuesday,19:00:00,1140,"200 Block Vineland ST Pittsburgh, PA 15234",2701 Simple Assault. / 2706 Terroristic Threats.,"1700 Block Broadway AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.025281,40.40847144,20-29,West End/South Side,0
3161,1978571,16220681,37,Male,Black,11,24,2016,24-Nov-16,Nov-16,November,Wednesday,08:25:00,505,"800 Block Concord ST Pittsburgh, PA 15212",9093 Indirect Criminal Contempt,"800 Block Spring Garden AV Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99773926,40.45737706,30-39,North Side,0
3108,1978488,16219106,36,Female,Black,11,24,2016,24-Nov-16,Nov-16,November,Saturday,05:01:00,301,"10 Block W Manilla AV Pittsburgh, PA 15220",2706 Terroristic Threats.,"70 Block Allen ST Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.99366569,40.42178793,30-39,South Side,0
3094,1978457,16215322,19,Male,Black,11,24,2016,24-Nov-16,Nov-16,November,Saturday,21:30:00,1290,"6200 Block Penn AV Pittsburgh, PA 15206",2701 Simple Assault.,"700 Block Industry ST Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.99577697,40.42072615,10-19,South Side,0
3365,1978837,16220553,16,Male,Black,11,24,2016,24-Nov-16,Nov-16,November,Thursday,01:07:00,67,"Kelly ST & Zenith WY Pittsburgh, PA 15208",903 Criminal Conspiracy. / 907 Possessing Instruments of Crime. / 2705 Recklessy Endangering Another Person. / 3701 Robbery. / 3925 Receiving Stolen Property. / 6106 Firearms not to be Carried without a License. / 6110.1 Possesion of Firearm by Minor,"600 Block N Homewood AV Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.89745173,40.45461601,10-19,East End (North),0
3026,1978377,16174865,68,Male,Black,11,23,2016,23-Nov-16,Nov-16,November,Monday,10:30:00,630,"600 Block 1st AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"300 Block Chalfont ST Pittsburgh, PA 15210",Beltzhoover,3,1809,3,4,-80.0022197,40.41646998,60 and greater,South Side,0
2769,1978048,16198334,67,Male,Black,11,23,2016,23-Nov-16,Nov-16,November,Wednesday,12:30:00,750,"600 Block 1ST AV Pittsburgh, PA 15219",3714 Careless Driving / 3743 Accidents Involving Damage to Attended Veh. or Property,"Herron AV & Bigelow BL Pittsburgh, PA 15219",Polish Hill,2,605,7,6,-79.96593987,40.45576815,60 and greater,Downtown/Hill/Strip,0
3071,1978434,16200038,36,Male,Black,11,23,2016,23-Nov-16,Nov-16,November,Thursday,10:00:00,600,"900 Block 2ND AV Pittsburgh, PA 15219",2701 Simple Assault.,"Smithfield ST & Blvd Of The Allies Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.0001799,40.43777805,30-39,Downtown/Hill/Strip,0
2905,1978229,15224218,31,Female,Black,11,23,2016,23-Nov-16,Nov-16,November,Saturday,20:30:00,1230,"Eymard ST Pittsburgh, PA 15221",9015 Failure To Appear/Arrest on Attachment Order,"7300 Block Frankstown AV Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89405819,40.45693837,30-39,East End (North),0
3025,1978376,16173399,24,Male,Black,11,23,2016,23-Nov-16,Nov-16,November,Sunday,12:55:00,775,"900 Block 2ND AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"Ohio River BL & West End Brg RAMP Pittsburgh, PA 15233",Chateau,1,2108,6,1,-80.02523037,40.44951229,20-29,North Side,0
2914,1978238,16085127,19,Male,Black,11,23,2016,23-Nov-16,Nov-16,November,Monday,10:30:00,630,"900 Block 2nd AV Pittsburgh, PA 15219",6106 Firearms not to be Carried without a License. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 6110.2 Possesion of Firearm with Altered Mfg. Number / 6117A Alter Marks of Identification,"Mansion ST & Glenwood AV Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.93917153,40.40437903,10-19,East End (South)/North Side,0
2971,1978308,16218853,17,Male,Black,11,23,2016,23-Nov-16,Nov-16,November,Tuesday,09:35:00,575,"Collier ST & Idlewild ST Pittsburgh, PA 15208",3925 Receiving Stolen Property. / 1501 Drivers Required to be Licensed. / 1543 Driving While Operating Privilege is Suspended or Revoked.,"7000 Block Edgerton AV Pittsburgh, PA 15208",Point Breeze,4,1406,9,3,-79.90811393,40.44681687,10-19,East End (South)/North Side,0
3103,1978483,16216488,17,Female,Black,11,23,2016,23-Nov-16,Nov-16,November,Monday,10:55:00,655,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(32) Paraphernalia - Use or Possession,"100 Block THACKERAY ST PITTSBURGH, PA 15213",North Oakland,4,403,8,3,-79.95656191,40.44322739,10-19,East End (South)/North Side,0
3107,1978487,16214639,16,Female,Black,11,23,2016,23-Nov-16,Nov-16,November,Friday,12:41:00,761,"600 Block 1ST AV PITTSBURGH, PA 15219",2706 Terroristic Threats.,"100 Block 9TH ST PITTSBURGH, PA 15222",Central Business District,2,201,6,6,-79.99905,40.44509999,10-19,Downtown/Hill/Strip,0
3070,1978433,16198243,36,Male,White,11,23,2016,23-Nov-16,Nov-16,November,Wednesday,16:40:00,1e3,"900 Block 2ND AV Pittsburgh, PA 15219",3928 Unauthorized Use of Automobile and Other Vehicles. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"1000 Block Washington BL Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1203,9,2,-79.90573359,40.46274004,30-39,East End (North),0
3030,1978381,16183009,30,Male,White,11,23,2016,23-Nov-16,Nov-16,November,Friday,19:20:00,1160,"900 Block 2ND AV Pittsburgh, PA 15219",3929 Retail Theft.,"600 Block East Ohio ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99897476,40.45396982,30-39,North Side,0
3039,1978390,16189099,28,Male,White,11,23,2016,23-Nov-16,Nov-16,November,Sunday,20:40:00,1240,"900 Block 2ND AV Pittsburgh, PA 15219",5507 Obstructing Highways and Passages. / 602.04 Panhandling and Prohibited Conduct,"I-376 RAMP & I-376 Pittsburgh, PA 15219",Bluff,2,103,3,3,-79.95540196,40.428222,20-29,Downtown/Hill/Strip,0
3033,1978384,16187752,19,Male,White,11,23,2016,23-Nov-16,Nov-16,November,Monday,09:30:00,570,"100 Block Moon RD Washington, PA 15301",3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition.,"900 Block Idlewood AV Pittsburgh, PA 15205",East Carnegie,6,2805,2,5,-80.07473125,40.41604107,10-19,West End/South Side,0
2903,1978227,15206183,57,Male,Black,11,22,2016,22-Nov-16,Nov-16,November,Thursday,20:00:00,1200,"900 Block 2ND AV Pittsburgh, PA 15219",13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"4500 Block Centre AV Pittsburgh, PA 15213",North Oakland,4,507,8,3,-79.95296895,40.45154051,50-59,East End (South)/North Side,0
2957,1978294,16213130,29,Male,Black,11,22,2016,22-Nov-16,Nov-16,November,Tuesday,10:34:00,634,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"500 Block Mt Pleasant RD Pittsburgh, PA 15214",Northview Heights,1,2609,1,1,-80.00096629,40.47865057,20-29,North Side,0
3020,1978371,16152715,23,Male,Black,11,22,2016,22-Nov-16,Nov-16,November,Tuesday,18:06:00,1086,"600 Block 1st AV Pittsburgh, PA 15219",3934 Theft from Vehicle,"2500 Block 5th AV Pittsburgh, PA 15213",West Oakland,4,402,6,3,-79.96819829,40.43639479,20-29,East End (South)/North Side,0
3233,1978654,16218302,43,Male,White,11,22,2016,22-Nov-16,Nov-16,November,Friday,02:35:00,155,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"5100 Block Dresden WY Pittsburgh, PA 15201",Upper Lawrenceville,2,1011,7,2,-79.95515855,40.47810878,40-49,Downtown/Hill/Strip,0
3073,1978436,16201288,30,Male,White,11,22,2016,22-Nov-16,Nov-16,November,Saturday,13:30:00,810,"900 Block 2ND AV Pittsburgh, PA 15219",3929 Retail Theft. / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"600 Block Smithfield ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99740551,40.44152525,30-39,Downtown/Hill/Strip,0
3213,1978623,16219764,29,Male,White,11,22,2016,22-Nov-16,Nov-16,November,Saturday,20:11:00,1211,"3700 Block Hiawatha ST Pittsburgh, PA 15212",3310 Following Too Closely. / 3743 Accidents Involving Damage to Attended Veh. or Property / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"Brighton Heights BL & Ohio River BL Pittsburgh, PA 15212",Brighton Heights,1,2701,1,1,-80.0430561,40.47888859,20-29,North Side,0
3034,1978385,16188103,24,Female,White,11,22,2016,22-Nov-16,Nov-16,November,Tuesday,19:28:00,1168,"2000 Block Brownsville RD Pittsburgh, PA 15210",3921 Theft by Unlawful Taking or Disposition.,"2400 Block Diehl AV Pittsburgh, PA 15210",Carrick,3,2904,4,4,-79.98061488,40.39136688,20-29,South Side,0
3064,1978427,16189258,24,Female,White,11,22,2016,22-Nov-16,Nov-16,November,Thursday,19:28:00,1168,"2000 Block Brownsville RD Pittsburgh, PA 15210",3925 Receiving Stolen Property. / 5111 Dealing in Proceeds of Unlawful Activities.,"2000 Block Westmont AV Pittsburgh, PA 15210",Carrick,3,2901,4,4,-79.98763754,40.39420324,20-29,South Side,0
3023,1978374,16167312,24,Female,White,11,22,2016,22-Nov-16,Nov-16,November,Friday,13:10:00,790,"900 Block 2ND AV Pittsburgh, PA 15219",3929 Retail Theft. / 4105(a)(1) Bad Checks,"1100 Block Mc Kinney LANE Pittsburgh, PA 15220",Ridgemont,6,2016,2,5,-80.03503378,40.42352927,20-29,West End/South Side,0
2902,1978226,15098959,48,Male,Black,11,21,2016,21-Nov-16,Nov-16,November,Wednesday,16:20:00,980,"900 Block 2ND AV Pittsburgh, PA 15219",3502 Burglary. / 3925 Receiving Stolen Property.,"1200 Block Boyle ST Pittsburgh, PA 15212",Central North Side,1,2206,1,1,-80.00565345,40.45612947,40-49,North Side,0
3072,1978435,16200561,46,Male,Black,11,21,2016,21-Nov-16,Nov-16,November,Friday,16:45:00,1005,"600 Block 1st AV Pittsburgh, PA 15219",3502 Burglary.,"700 Block E Warrington AV Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.99548539,40.42151101,40-49,South Side,0
2910,1978234,16062907,31,Male,Black,11,21,2016,21-Nov-16,Nov-16,November,Thursday,09:40:00,580,"600 Block First AV Pittsburgh, PA 15219",2705 Recklessy Endangering Another Person. / 5505 Public Drunkenness / 607.03 Discharging Firearm or Airgun / 2701(a)(3) Simple Assault - Attempts by Physical Menace,"100 Block Oakland AV Pittsburgh, PA 15213",Central Oakland,4,405,3,3,-79.95784038,40.44214986,30-39,East End (South)/North Side,0
3015,1978366,16133956,28,Male,Black,11,21,2016,21-Nov-16,Nov-16,November,Thursday,09:00:00,540,"1600 Block Ash ST Erie, PA 16503",3921(a) Theft by Unlawful Taking or Disposition - Movable item,"600 Block Wood ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99942351,40.44209205,20-29,Downtown/Hill/Strip,0
3012,1978363,16123444,21,Male,Black,11,21,2016,21-Nov-16,Nov-16,November,Monday,12:55:00,775,"600 Block 1ST AV Pittsburgh, PA 15219","6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 1332 Display of Registration Plate. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 3714 Careless Driving","Washington BL & Allegheny River BL Pittsburgh, PA 15206",Highland Park,5,1106,7,2,-79.90784633,40.484269,20-29,East End (North),0
3104,1978484,16216499,17,Male,Black,11,21,2016,21-Nov-16,Nov-16,November,Tuesday,11:00:00,660,"600 Block 1ST AV PITTSBURGH, PA 15219",5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF / 3503(b)(1)(i) Actual Communication,"900 Block BRUSHTON AV PITTSBURGH, PA 15208",Homewood North,5,1302,9,2,-79.88801848,40.45552397,10-19,East End (North),0
3068,1978431,16193821,38,Female,White,11,21,2016,21-Nov-16,Nov-16,November,Monday,10:35:00,635,"600 Block 1ST AV Pittsburgh, PA 15219",4101 Forgery. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"4300 Block Tesla ST Pittsburgh, PA 15217",Greenfield,4,1517,5,3,-79.93670855,40.42106925,30-39,East End (South)/North Side,0
3037,1978388,16189030,30,Male,White,11,21,2016,21-Nov-16,Nov-16,November,Friday,12:25:00,745,"900 Block 2ND AV Pittsburgh, PA 15219",3323 Stop Signs and Yield Signs. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"1600 Block Eben ST Pittsburgh, PA 15226",Brookline,6,1918,4,4,-80.00831648,40.38814071,30-39,West End/South Side,0
3075,1978438,16202235,27,Male,White,11,21,2016,21-Nov-16,Nov-16,November,Monday,21:17:00,1277,"Lancaster ST & Sanders ST Pittsburgh, PA 15218",9015 Failure To Appear/Arrest on Attachment Order,"200 Block Orville WY Pittsburgh, PA 15224",Bloomfield,5,903,7,2,-79.9503304,40.46389672,20-29,East End (North),0
3067,1978430,16193416,27,Male,White,11,21,2016,21-Nov-16,Nov-16,November,Sunday,21:27:00,1287,"Lancaster ST & Sanders ST Pittsburgh, PA 15218",9125 Possible  Stolen Car Recovered,"Bates ST & I-376 RAMP Pittsburgh, PA 15213",South Oakland,4,409,3,3,-79.958854,40.43163406,20-29,East End (South)/North Side,0
3016,1978367,16139346,23,Male,White,11,21,2016,21-Nov-16,Nov-16,November,Friday,17:30:00,1050,"900 Block 2ND AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3802(d)(2) DUI - Drug - Impaired Ability,"Anderson ST & General Robinson ST Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.00074104,40.44894219,20-29,North Side,0
3184,1978594,16218182,50,Male,Black,11,20,2016,20-Nov-16,Nov-16,November,Friday,00:50:00,50,"Bigelow BL & Harding WY Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 3301 Driving on Right Side of Roadway. / 3331 Required Position and Method of Turning. / 4302 Periods for Requiring Lighted Lamps. / 3802(a)(1) DUI - General Impairment,"Herron AV & Bigelow BL Pittsburgh, PA 15219",Polish Hill,2,605,7,6,-79.96593987,40.45576815,50-59,Downtown/Hill/Strip,0
3219,1978640,16218231,37,Male,Black,11,20,2016,20-Nov-16,Nov-16,November,Friday,01:58:00,118,"Bennett ST & N Dallas AV Pittsburgh, PA 15208",3112 Traffic-Control Signals. / 3334 Turning Movements and Required Signals. / 3361  Driving Vehicle at Safe Speed. / 4302 Periods for Requiring Lighted Lamps. / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"Frankstown AV & N Homewood AV Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89629786,40.45739668,30-39,East End (North),0
2874,1978198,16213742,26,Male,Black,11,20,2016,20-Nov-16,Nov-16,November,Wednesday,02:21:00,141,"600 Block 1st AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","300 Block Blvd Of The Allies Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00185334,40.43809116,20-29,Downtown/Hill/Strip,0
2625,1977871,16203280,35,Male,White,11,20,2016,20-Nov-16,Nov-16,November,Saturday,15:26:00,926,"800 Block Freeport RD Pittsburgh, PA 15238",2701 Simple Assault.,"1100 Block N Negley AV Pittsburgh, PA 15206",Highland Park,5,1102,7,2,-79.92417416,40.47546282,30-39,East End (North),0
2667,1977926,16209624,35,Male,White,11,20,2016,20-Nov-16,Nov-16,November,Saturday,18:04:00,1084,"600 Block 1st AV Pittsburgh, PA 15219",3304 Criminal Mischief.,"Howley ST & Main ST Pittsburgh, PA 15224",Bloomfield,5,903,7,2,-79.95334414,40.4642904,30-39,East End (North),0
2624,1977870,16140344,30,Female,White,11,20,2016,20-Nov-16,Nov-16,November,Friday,12:00:00,720,"900 Block Second AV Pittsburgh, PA 15219",13(a)(32) Paraphernalia - Use or Possession / 3503 Criminal Trespass / 4914 False Identification to Law Enforcement Authorities,"5600 Block Rural ST Pittsburgh, PA 15206",East Liberty,5,1115,9,2,-79.92937904,40.46555136,30-39,East End (North),0
3140,1978541,16217638,36,Female,Black,11,19,2016,19-Nov-16,Nov-16,November,Wednesday,03:10:00,190,"Wyandotte ST & 5th AV Pittsburgh, PA 15219",4914 False Identification to Law Enforcement Authorities,"Jumonville ST & 5th AV Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.97766428,40.43823421,30-39,Downtown/Hill/Strip,0
3138,1978539,16217615,30,Male,Black,11,19,2016,19-Nov-16,Nov-16,November,Monday,02:26:00,146,"Mazeroski WY & General Robinson ST W Pittsburgh, PA 15212",3323 Stop Signs and Yield Signs. / 7513 Restriction on Alcoholic Beverages - Open Container / 3802(a)(1) DUI - General Impairment,"Mazeroski WY & General Robinson ST Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.00764779,40.44768921,30-39,North Side,0
2834,1978142,16212640,41,Male,White,11,19,2016,19-Nov-16,Nov-16,November,Friday,11:36:00,696,"600 Block 1st AV Pittsburgh, PA 15219",1786 Required Financial Responsibility. / 3743 Accidents Involving Damage to Attended Veh. or Property,"Sarah ST & Steve Seventy WY Pittsburgh, PA 15203",South Side Flats,3,1609,3,4,-79.96428094,40.42417262,40-49,South Side,0
2765,1978044,16171196,21,Male,White,11,19,2016,19-Nov-16,Nov-16,November,Saturday,21:30:00,1290,"600 Block 1st AV Pittsburgh, PA 15219",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"1400 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98403098,40.42864859,20-29,South Side,0
2764,1978043,16171196,21,Male,White,11,19,2016,19-Nov-16,Nov-16,November,Friday,21:30:00,1290,"600 Block 1st AV Pittsburgh, PA 15219",3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"1400 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98403098,40.42864859,20-29,South Side,0
3525,1979054,16188270,72,Male,Black,11,18,2016,18-Nov-16,Nov-16,November,Wednesday,10:42:00,642,"600 Block 1st AV Pittsburgh, PA 15219",3802(d)(2) DUI - Drug - Impaired Ability,"Penn AV & N Braddock AV Pittsburgh, PA 15221",Point Breeze North,4,1405,9,3,-79.8951617,40.44713269,60 and greater,East End (South)/North Side,0
2750,1978029,16211606,45,Male,Black,11,18,2016,18-Nov-16,Nov-16,November,Friday,01:05:00,65,"800 Block Brushton AV Pittsburgh, PA 15221",3925 Receiving Stolen Property.,"300 Block 4th AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00116998,40.43914077,40-49,Downtown/Hill/Strip,0
2612,1977857,16193841,40,Female,Black,11,18,2016,18-Nov-16,Nov-16,November,Sunday,02:00:00,120,"3600 Block Brownsville RD Pittsburgh, PA 15227",2706 Terroristic Threats. / 3921 Theft by Unlawful Taking or Disposition.,"2400 Block Woodward AV Pittsburgh, PA 15226",Brookline,6,1919,4,4,-80.02241665,40.4000168,40-49,West End/South Side,0
2613,1977858,16205105,37,Male,Black,11,18,2016,18-Nov-16,Nov-16,November,Monday,12:49:00,769,"400 Block Grant ST Pittsburgh, PA 15219","3928 Unauthorized Use of Automobile and Other Vehicles. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats","400 Block Lorenz AV Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.03715883,40.44651309,30-39,West End/South Side,0
